,lr_standard_Sdb,lr_standard_bands,lr_standard_PCA,lr_standard_LDA,lr_hmm2_Sdb,lr_hmm2_bands,lr_hmm2_PCA,lr_hmm2_LDA,lr_hmmfree_Sdb,lr_hmmfree_bands,lr_hmmfree_PCA,lr_hmmfree_LDA
0,0.9399803726273172,0.9431229073233847,0.9453285978789671,0.9432265945003915,0.5030685305148312,0.26279596335654504,0.5594272889605075,0.9515703626265875,0.9200638956980189,0.7799983776006421,0.9401904916418986,0.9598529349875301
1,0.9432440214058437,0.9314459070939826,0.9427565975091504,0.9441468891586722,0.514246947082768,0.8417705843078978,0.4525655311201266,0.9698804148921982,0.7987829138653962,0.9405644179799717,0.9554179055357374,0.968143258795262
2,0.9935930446223996,0.9916592938756683,0.992719841503898,0.9940873997111379,0.5,0.909807135349319,0.6460891124672006,0.9952976717104118,0.9617377668383204,0.9326604243702881,0.9908823151319919,0.9961094349039269
3,0.9698295721911103,0.9661262201289833,0.9727097683743926,0.9705953468759244,0.7255061106252795,0.20987983358698714,0.6668946184933926,0.9716000840332486,0.9441559235795749,0.8758744733529473,0.9591864932219408,0.9663023275435584
4,0.9335595302460213,0.9215771625712154,0.9397415102597769,0.9333655158209109,0.5233846230235354,0.8404521915354541,0.544216898932277,0.9649082155454288,0.8502977339850747,0.8083019783954364,0.9229729630324363,0.9598897703825487
5,0.9695437298977754,0.9774504182457272,0.9775168657104205,0.9694509647574592,0.5529458438230735,0.15696403027017986,0.34423090419320834,0.97558055672523,0.8668032572696512,0.7810402985208345,0.8640947764826743,0.9771857482880445
6,0.947710096821171,0.9278390376476209,0.9363377335199218,0.9451009525678657,0.5414560969747649,0.6925849602930804,0.5213019375611532,0.963936673720618,0.8736415632750815,0.8452973183607527,0.9648557495392177,0.9626830329715339
